,aq,cr,cv,dt,hv,lv,ncv,ov,rf
4524,216700,-2.9661016,-35,20001204,1210.0,1130.0,1145,1180.0,5
4525,398670,-2.8806584,-35,20001201,1200.0,1150.0,1180,1160.0,5
4526,449690,-2.8,-35,20001130,1260.0,1190.0,1215,1230.0,5
4527,202250,-4.5801526,-60,20001129,1320.0,1250.0,1250,1320.0,5
4528,182790,-2.9629629,-40,20001128,1350.0,1310.0,1310,1350.0,5
4529,441260,-0.7352941,-10,20001127,1400.0,1350.0,1350,1380.0,5
4530,206990,4.2145593,55,20001124,1400.0,1260.0,1360,1260.0,2
4531,217840,-7.1174377,-100,20001123,1390.0,1300.0,1305,1370.0,5
4532,186630,0.3571428,5,20001122,1440.0,1375.0,1405,1375.0,2
4533,159810,-3.1141868,-45,20001121,1460.0,1370.0,1400,1460.0,5
4534,158920,-4.3046357,-65,20001120,1510.0,1445.0,1445,1480.0,5
4535,198830,-1.9480519,-30,20001117,1540.0,1495.0,1510,1510.0,5
4536,141540,-0.9646302,-15,20001116,1570.0,1515.0,1540,1565.0,5
4537,467710,0.0,0,20001115,1595.0,1545.0,1555,1560.0,3
4538,139560,0.6472491,10,20001114,1600.0,1510.0,1555,1510.0,2
4539,151800,-5.7926829,-95,20001113,1620.0,1545.0,1545,1600.0,5
4540,198070,1.863354,30,20001110,1660.0,1605.0,1640,1605.0,2
4541,125510,0.625,10,20001109,1625.0,1570.0,1610,1600.0,2
4542,150450,-3.3232628,-55,20001108,1670.0,1595.0,1600,1600.0,5
4543,140850,-3.4985422,-60,20001107,1715.0,1650.0,1655,1670.0,5
4544,198370,2.6946107,45,20001106,1730.0,1640.0,1715,1670.0,2
4545,239360,0.9063444,15,20001103,1720.0,1650.0,1670,1675.0,2
4546,204140,-2.0710059,-35,20001102,1685.0,1550.0,1655,1550.0,5
4547,327910,10.4575163,160,20001101,1690.0,1520.0,1690,1580.0,2
4548,100680,-3.4700315,-55,20001031,1620.0,1450.0,1530,1620.0,5
4549,187230,0.0,0,20001030,1680.0,1580.0,1585,1595.0,3
4550,100220,0.6349206,10,20001027,1630.0,1550.0,1585,1550.0,2
4551,171890,-2.173913,-35,20001026,1600.0,1540.0,1575,1540.0,5
4552,181120,-3.5928143,-60,20001025,1700.0,1610.0,1610,1670.0,5
4553,313370,0.0,0,20001024,1720.0,1640.0,1670,1680.0,3
4554,282810,-9.2391304,-170,20001023,1870.0,1660.0,1670,1840.0,5
4555,368960,0.546448,10,20001020,1900.0,1830.0,1840,1890.0,2
4556,161360,-2.1390374,-40,20001019,1930.0,1800.0,1830,1800.0,5
4557,313030,0.8086253,15,20001018,1890.0,1700.0,1870,1700.0,2
4558,136780,-6.3131313,-125,20001017,1950.0,1835.0,1855,1835.0,5
4559,275890,2.0618556,40,20001016,2050.0,1960.0,1980,2050.0,2
4560,167750,-3.0,-60,20001013,1950.0,1810.0,1940,1850.0,5
4561,224660,-0.990099,-20,20001012,2040.0,1970.0,2000,2020.0,5
4562,124200,-3.8095238,-80,20001011,2100.0,2010.0,2020,2100.0,5
4563,103190,-0.9433962,-20,20001010,2150.0,2075.0,2100,2075.0,5
4564,133530,-2.3041474,-50,20001009,2230.0,2120.0,2120,2180.0,5
4565,144200,-4.4052863,-100,20001006,2270.0,2160.0,2170,2270.0,5
4566,289020,2.2522522,50,20001005,2290.0,2190.0,2270,2190.0,2
4567,140080,1.369863,30,20001004,2225.0,2110.0,2220,2110.0,2
4568,138490,-0.4545454,-10,20001002,2200.0,2150.0,2190,2150.0,5
4569,181210,0.0,0,20000929,2240.0,2150.0,2200,2220.0,3
4570,136290,-2.2222222,-50,20000928,2265.0,2120.0,2200,2240.0,5
4571,164670,-1.5317286,-35,20000927,2300.0,2215.0,2250,2300.0,5
4572,318830,0.0,0,20000926,2320.0,2190.0,2285,2280.0,3
4573,449590,10.92233,225,20000925,2300.0,2070.0,2285,2120.0,2
4574,463250,-0.4830917,-10,20000922,2090.0,2010.0,2060,2040.0,5
4575,259230,-1.4285714,-30,20000921,2130.0,2030.0,2070,2105.0,5
4576,311970,1.9417475,40,20000920,2150.0,2060.0,2100,2060.0,2
4577,190300,-3.2863849,-70,20000919,2150.0,2005.0,2060,2005.0,5
4578,416790,-10.3157894,-245,20000918,2300.0,2030.0,2130,2205.0,5
4579,388770,-2.2633744,-55,20000915,2460.0,2320.0,2375,2450.0,5
4580,569680,2.9661016,70,20000914,2480.0,2300.0,2430,2300.0,2
4581,458830,2.6086956,60,20000908,2360.0,2210.0,2360,2270.0,2
4582,595850,2.6785714,60,20000907,2385.0,2170.0,2300,2250.0,2
4583,1064190,5.1643192,110,20000906,2330.0,2080.0,2240,2100.0,2
4584,289720,4.1564792,85,20000905,2130.0,2015.0,2130,2080.0,2
4585,397140,4.0712468,80,20000904,2050.0,1970.0,2045,1985.0,2
4586,277650,-1.9950124,-40,20000901,2050.0,1950.0,1965,2030.0,5
4587,232980,-2.43309,-50,20000831,2100.0,2000.0,2005,2100.0,5
4588,258250,-3.5211267,-75,20000830,2145.0,2050.0,2055,2090.0,5
4589,134920,0.9478672,20,20000829,2180.0,2100.0,2130,2120.0,2
4590,160990,0.0,0,20000828,2150.0,2050.0,2110,2050.0,3
4591,107760,1.9323671,40,20000825,2130.0,2070.0,2110,2100.0,2
4592,155300,-2.8169014,-60,20000824,2170.0,2030.0,2070,2030.0,5
4593,158240,-3.6199095,-80,20000823,2230.0,2130.0,2130,2210.0,5
4594,124490,0.4545454,10,20000822,2220.0,2170.0,2210,2200.0,2
4595,133750,-0.2267573,-5,20000821,2250.0,2160.0,2200,2250.0,5
4596,163810,-2.6490066,-60,20000818,2305.0,2190.0,2205,2280.0,5
4597,307680,0.2212389,5,20000817,2305.0,2200.0,2265,2260.0,2
4598,172630,0.8928571,20,20000816,2290.0,2200.0,2260,2200.0,2
4599,318980,3.2258064,70,20000814,2360.0,2240.0,2240,2250.0,2
4600,259280,-1.1389521,-25,20000811,2240.0,2150.0,2170,2195.0,5
4601,507620,2.5700934,55,20000810,2280.0,2100.0,2195,2100.0,2
4602,341440,3.8834951,80,20000809,2150.0,2060.0,2140,2060.0,2
4603,257090,-1.4354066,-30,20000808,2180.0,2050.0,2060,2070.0,5
4604,210650,-5.2154195,-115,20000807,2190.0,2090.0,2090,2175.0,5
4605,222300,-2.0,-45,20000804,2285.0,2170.0,2205,2250.0,5
4606,284910,-1.3157894,-30,20000803,2370.0,2230.0,2250,2300.0,5
4607,761000,0.4405286,10,20000802,2420.0,2240.0,2280,2300.0,2
4608,390130,3.4168564,75,20000801,2320.0,2155.0,2270,2155.0,2
4609,629000,0.4576659,10,20000731,2230.0,2090.0,2195,2100.0,2
4610,373980,-0.6818181,-15,20000728,2240.0,2150.0,2185,2150.0,5
4611,380450,-0.4524886,-10,20000727,2250.0,2150.0,2200,2150.0,5
4612,334350,-0.8968609,-20,20000726,2300.0,2200.0,2210,2300.0,5
4613,710550,0.4504504,10,20000725,2320.0,2070.0,2230,2070.0,2
4614,589900,-13.618677,-350,20000724,2520.0,2185.0,2220,2520.0,5
4615,847980,0.1949317,5,20000721,2650.0,2470.0,2570,2600.0,2
4616,2776850,-3.2075471,-85,20000720,2930.0,2550.0,2565,2750.0,5
4617,4134210,1.9230769,50,20000719,2700.0,2505.0,2650,2580.0,2
4618,509490,-7.1428571,-200,20000718,2795.0,2425.0,2600,2750.0,5
4619,676560,0.0,0,20000714,2850.0,2660.0,2800,2660.0,3
4620,924980,1.8181818,50,20000713,2910.0,2640.0,2800,2640.0,2
4621,793660,2.4208566,65,20000712,2970.0,2700.0,2750,2900.0,2
4622,1661240,-0.5555555,-15,20000707,2760.0,2620.0,2685,2700.0,5
4623,3609680,4.2471042,110,20000706,2840.0,2470.0,2700,2650.0,2
4624,5588920,1.9685039,50,20000705,2635.0,2250.0,2590,2590.0,2
4625,5175910,14.9321266,330,20000704,2540.0,2220.0,2540,2220.0,2
4626,966440,6.506024,135,20000703,2250.0,2085.0,2210,2150.0,2
4627,560640,1.4669926,30,20000630,2130.0,2045.0,2075,2060.0,2
4628,845550,-3.5377358,-75,20000629,2200.0,2000.0,2045,2150.0,5
4629,2124460,0.0,0,20000628,2300.0,2120.0,2120,2140.0,3
4630,981840,7.3417721,145,20000627,2145.0,1985.0,2120,2010.0,2
4631,295690,3.4031413,65,20000626,2020.0,1920.0,1975,1920.0,2
4632,318370,0.0,0,20000623,1940.0,1910.0,1910,1910.0,3
4633,618770,0.0,0,20000622,1970.0,1910.0,1910,1910.0,3
4634,1399030,-4.9751243,-100,20000621,2120.0,1880.0,1910,2010.0,5
4635,505160,11.6666666,210,20000620,2070.0,1805.0,2010,1850.0,2
4636,501060,0.0,0,20000619,1870.0,1800.0,1800,1805.0,3
4637,333420,0.0,0,20000616,1890.0,1800.0,1800,1800.0,3
4638,573580,-3.7433155,-70,20000615,1900.0,1800.0,1800,1870.0,5
4639,590640,-3.1088082,-60,20000614,1980.0,1820.0,1870,1930.0,5
4640,730430,-8.095238,-170,20000613,2120.0,1920.0,1930,2100.0,5
4641,1464880,-4.109589,-90,20000612,2280.0,2010.0,2100,2250.0,5
4642,2586350,10.6060606,210,20000609,2230.0,1990.0,2190,2050.0,2
4643,1113770,-3.4146341,-70,20000608,2090.0,1830.0,1980,2090.0,5
4644,2583690,1.2345679,25,20000607,2240.0,2025.0,2050,2050.0,2
4645,3482380,6.5789473,125,20000605,2175.0,2000.0,2025,2150.0,2
4646,1434930,6.741573,120,20000602,2000.0,1830.0,1900,1830.0,2
4647,889700,-10.5527638,-210,20000601,1980.0,1750.0,1780,1980.0,5
4648,3057310,2.051282,40,20000531,2100.0,1850.0,1990,1990.0,2
4649,2185310,10.1694915,180,20000530,2035.0,1810.0,1950,1950.0,2
4650,1003590,14.9350649,230,20000529,1770.0,1540.0,1770,1540.0,2
4651,620130,-14.917127,-270,20000526,1780.0,1540.0,1540,1650.0,5
4652,1258540,12.4223602,200,20000525,1850.0,1610.0,1810,1700.0,2
4653,896380,15.0,210,20000524,1610.0,1355.0,1610,1405.0,2
4654,537580,0.0,0,20000523,1530.0,1320.0,1400,1370.0,3
4655,297330,-4.109589,-60,20000522,1530.0,1400.0,1400,1460.0,5
4656,335450,4.2857142,60,20000519,1480.0,1300.0,1460,1480.0,2
4657,299190,-15.1515151,-250,20000518,1500.0,1205.0,1400,1300.0,5
4658,182010,-8.839779,-160,20000515,1770.0,1650.0,1650,1770.0,5
4659,186750,-2.425876,-45,20000512,1885.0,1800.0,1810,1860.0,5
4660,161560,0.0,0,20000510,1925.0,1840.0,1855,1855.0,3
4661,152440,-2.368421,-45,20000509,1920.0,1850.0,1855,1880.0,5
4662,338400,0.5291005,10,20000508,1940.0,1895.0,1900,1900.0,2
4663,252760,0.5319148,10,20000504,1930.0,1860.0,1890,1860.0,2
4664,264570,0.5347593,10,20000503,1920.0,1850.0,1880,1860.0,2
4665,400440,-4.5918367,-90,20000502,1960.0,1860.0,1870,1940.0,5
4666,410230,0.0,0,20000501,2045.0,1860.0,1960,1900.0,3
4667,409730,5.9459459,110,20000428,2045.0,1860.0,1960,1900.0,2
4668,440030,-3.1413612,-60,20000427,1930.0,1710.0,1850,1820.0,5
4669,208550,-5.4455445,-110,20000426,2090.0,1900.0,1910,2020.0,5
4670,239340,-3.1175059,-65,20000425,2075.0,2000.0,2020,2075.0,5
4671,192310,-3.4722222,-75,20000424,2210.0,2080.0,2085,2200.0,5
4672,228890,-0.4608294,-10,20000421,2240.0,2100.0,2160,2170.0,5
4673,167290,0.0,0,20000420,2230.0,2100.0,2170,2100.0,3
4674,482600,-5.6521739,-130,20000419,2375.0,2170.0,2170,2310.0,5
4675,1108430,8.2352941,175,20000418,2420.0,2210.0,2300,2380.0,2
4676,646920,-15.0,-375,20000417,2370.0,2125.0,2125,2300.0,5
4677,854410,11.6071428,260,20000414,2500.0,2160.0,2500,2240.0,2
4678,618380,0.4484304,10,20000412,2245.0,2060.0,2240,2060.0,2
4679,658330,9.0464547,185,20000410,2285.0,2000.0,2230,2000.0,2
4680,582830,1.7412935,35,20000407,2085.0,1950.0,2045,2000.0,2
4681,334690,-7.7981651,-170,20000406,2170.0,2010.0,2010,2090.0,5
4682,322130,-3.1111111,-70,20000404,2240.0,2060.0,2180,2060.0,5
4683,356800,-13.4615384,-350,20000403,2590.0,2220.0,2250,2410.0,5
4684,399850,0.0,0,20000331,2770.0,2525.0,2600,2630.0,3
4685,455350,-8.9316987,-255,20000330,2820.0,2525.0,2600,2800.0,5
4686,445750,-4.8333333,-145,20000329,2980.0,2850.0,2855,2910.0,5
4687,423270,-3.2258064,-100,20000328,3095.0,2970.0,3000,3085.0,5
4688,880770,4.3771043,130,20000327,3180.0,2880.0,3100,2970.0,2
4689,451110,-1.3289036,-40,20000324,3040.0,2920.0,2970,3010.0,5
4690,520070,-2.2727272,-70,20000323,3150.0,3000.0,3010,3050.0,5
4691,568500,0.9836065,30,20000322,3150.0,3040.0,3080,3050.0,2
4692,495010,-1.6129032,-50,20000321,3190.0,3000.0,3050,3150.0,5
4693,387370,-1.2738853,-40,20000320,3250.0,3060.0,3100,3240.0,5
4694,1029720,1.9480519,60,20000317,3270.0,3030.0,3140,3120.0,2
4695,461130,-4.1990668,-135,20000315,3250.0,3030.0,3080,3215.0,5
4696,586600,-2.5757575,-85,20000314,3390.0,3200.0,3215,3380.0,5
4697,909230,1.2269938,40,20000313,3350.0,3150.0,3300,3260.0,2
4698,477260,-2.3952095,-80,20000310,3440.0,3260.0,3260,3320.0,5
4699,533170,0.149925,5,20000309,3400.0,3300.0,3340,3335.0,2
4700,542090,-1.6224188,-55,20000308,3450.0,3300.0,3335,3320.0,5
4701,988430,-0.5865102,-20,20000307,3600.0,3160.0,3390,3590.0,5
4702,719860,4.2813455,140,20000306,3460.0,3220.0,3410,3220.0,2
4703,441170,-3.2544378,-110,20000303,3350.0,3260.0,3270,3350.0,5
4704,482750,1.8072289,60,20000302,3400.0,3230.0,3380,3250.0,2
4705,421030,-1.1904761,-40,20000229,3510.0,3290.0,3320,3370.0,5
4706,431490,-1.1764705,-40,20000228,3420.0,3300.0,3360,3400.0,5
4707,477860,-2.8571428,-100,20000225,3520.0,3360.0,3400,3400.0,5
4708,576360,-6.6666666,-250,20000224,3800.0,3450.0,3500,3800.0,5
4709,1183280,9.329446,320,20000223,3930.0,3450.0,3750,3450.0,2
4710,528270,0.2923976,10,20000222,3580.0,3350.0,3430,3500.0,2
4711,546170,-2.5641025,-90,20000221,3470.0,3320.0,3420,3350.0,5
4712,889200,-5.0067658,-185,20000218,3610.0,3480.0,3510,3610.0,5
4713,1036170,-8.765432,-355,20000217,3950.0,3510.0,3695,3950.0,5
4714,4248850,14.084507,500,20000216,4080.0,3710.0,4050,3800.0,2
4715,800930,4.4117647,150,20000215,3640.0,3450.0,3550,3555.0,2
4716,688890,0.2949852,10,20000214,3600.0,3400.0,3400,3500.0,2
4717,646690,-2.5862068,-90,20000211,3600.0,3310.0,3390,3450.0,5
4718,479380,-5.9459459,-220,20000210,3630.0,3450.0,3480,3550.0,5
4719,502930,-1.0695187,-40,20000209,3880.0,3670.0,3700,3825.0,5
4720,713650,-7.4257425,-300,20000208,4000.0,3740.0,3740,3950.0,5
4721,1600570,-3.8095238,-160,20000207,4150.0,3950.0,4040,4050.0,5
4722,1365080,5.0,200,20000203,4300.0,3900.0,4200,4100.0,2
4723,809020,1.5228426,60,20000202,4100.0,3800.0,4000,3870.0,2
4724,1189650,4.2328042,160,20000131,4070.0,3650.0,3940,3780.0,2
4725,1382940,1.3404825,50,20000128,3950.0,3660.0,3780,3730.0,2
4726,887970,11.3432835,380,20000127,3800.0,3400.0,3730,3410.0,2
4727,620640,-1.179941,-40,20000126,3545.0,3250.0,3350,3450.0,5
4728,240690,-2.8653295,-100,20000125,3540.0,3320.0,3390,3400.0,5
4729,233950,1.7492711,60,20000124,3585.0,3320.0,3490,3320.0,2
4730,318640,-3.3802816,-120,20000121,3600.0,3360.0,3430,3360.0,5
4731,672770,5.9701492,200,20000120,3650.0,3060.0,3550,3200.0,2
4732,403020,-6.9444444,-250,20000119,3590.0,3310.0,3350,3500.0,5
4733,410860,-4.0,-150,20000118,3750.0,3500.0,3600,3700.0,5
4734,475500,-1.5748031,-60,20000117,3880.0,3650.0,3750,3750.0,5
4735,501920,-5.6930693,-230,20000114,4120.0,3750.0,3810,4120.0,5
4736,1264250,0.0,0,20000113,4400.0,3980.0,4040,4020.0,3
4737,595940,1.0,40,20000112,4070.0,3850.0,4040,4000.0,2
4738,2003710,-0.990099,-40,20000111,4290.0,3900.0,4000,4200.0,5
4739,752080,14.9359886,525,20000110,4040.0,3620.0,4040,3750.0,2
4740,670490,5.5555555,185,20000107,3580.0,3400.0,3515,3500.0,2
4741,366870,-5.9322033,-210,20000106,3535.0,3175.0,3330,3535.0,5
4742,874340,8.091603,265,20000105,3730.0,3300.0,3540,3500.0,2
4743,493520,14.9122807,425,20000104,3275.0,2850.0,3275,2850.0,1
4744,1166430,-9.8101265,-310,19991228,3200.0,2800.0,2850,3200.0,5
4745,617280,-1.25,-40,19991227,3400.0,3110.0,3160,3300.0,5
4746,1229350,0.0,0,19991224,3490.0,3170.0,3200,3170.0,3
4747,1112280,-6.7055393,-230,19991223,3430.0,3160.0,3200,3200.0,5
4748,865740,-5.2486187,-190,19991222,3650.0,3100.0,3430,3500.0,5
4749,474650,-3.9787798,-150,19991221,3740.0,3550.0,3620,3700.0,5
4750,423560,-2.3316062,-90,19991220,3950.0,3750.0,3770,3840.0,5
4751,1049800,-4.4554455,-180,19991217,4050.0,3700.0,3860,3700.0,5
4752,904160,1.0,40,19991216,4290.0,4000.0,4040,4110.0,2
4753,897420,-1.2345679,-50,19991215,4150.0,4000.0,4000,4100.0,5
4754,897750,-1.2195121,-50,19991214,4290.0,4000.0,4050,4200.0,5
4755,749250,-4.6511627,-200,19991213,4590.0,4100.0,4100,4500.0,5
4756,1141520,11.1111111,430,19991210,4395.0,3870.0,4300,3870.0,2
4757,580430,-0.6418485,-25,19991209,4060.0,3730.0,3870,3900.0,5
4758,681610,8.1944444,295,19991208,3970.0,3670.0,3895,3800.0,2
4759,734350,-10.2244389,-410,19991207,4030.0,3600.0,3600,4020.0,5
4760,720090,-4.0669856,-170,19991206,4200.0,3980.0,4010,4180.0,5
4761,557320,-0.4761904,-20,19991203,4300.0,4105.0,4180,4200.0,5
4762,607850,1.2048192,50,19991202,4350.0,4000.0,4200,4150.0,2
4763,701330,-7.1588366,-320,19991201,4550.0,4130.0,4150,4470.0,5
4764,703430,2.7586206,120,19991130,4630.0,4350.0,4470,4350.0,2
4765,649250,2.3529411,100,19991129,4440.0,4200.0,4350,4250.0,2
4766,1122920,-8.6021505,-400,19991126,4690.0,3955.0,4250,4650.0,5
4767,931990,-5.1020408,-250,19991125,4990.0,4650.0,4650,4900.0,5
4768,935480,-4.8543689,-250,19991124,5240.0,4850.0,4900,5150.0,5
4769,806060,-1.9047619,-100,19991123,5350.0,5100.0,5150,5260.0,5
4770,868320,-1.1299435,-60,19991122,5460.0,5210.0,5250,5310.0,5
4771,1244200,-0.7476635,-40,19991119,5600.0,5300.0,5310,5400.0,5
4772,1020120,-1.8348623,-100,19991118,5670.0,5200.0,5350,5610.0,5
4773,2719330,-8.5570469,-510,19991117,6290.0,5400.0,5450,6100.0,5
4774,4819600,10.3703703,560,19991116,6150.0,5460.0,5960,5550.0,2
4775,1828460,4.8543689,250,19991115,5560.0,5160.0,5400,5170.0,2
4776,1411140,-1.9047619,-100,19991111,5360.0,5060.0,5150,5260.0,5
4777,2254240,1.5473887,80,19991110,5540.0,5190.0,5250,5290.0,2
4778,1882030,1.372549,70,19991109,5320.0,4980.0,5170,5110.0,2
4779,1129960,-0.390625,-20,19991108,5300.0,5090.0,5100,5250.0,5
4780,1880160,2.4,120,19991105,5370.0,5050.0,5120,5100.0,2
4781,809390,0.8064516,40,19991104,5140.0,4950.0,5000,5100.0,2
4782,1001300,-1.7821782,-90,19991103,5170.0,4930.0,4960,5150.0,5
4783,1508610,1.0,50,19991102,5190.0,4800.0,5050,5000.0,2
4784,2173730,8.6956521,400,19991101,5150.0,4710.0,5000,4795.0,2
4785,1197360,0.6564551,30,19991029,4760.0,4570.0,4600,4720.0,2
4786,1395580,2.6966292,120,19991028,4750.0,4310.0,4570,4510.0,2
4787,985620,3.488372,150,19991027,4650.0,4390.0,4450,4650.0,2
4788,696660,0.2331002,10,19991026,4390.0,4000.0,4300,4000.0,2
4789,512660,-4.0268456,-180,19991025,4600.0,4210.0,4290,4480.0,5
4790,470440,0.0,0,19991022,4550.0,4360.0,4470,4405.0,3
4791,984370,-1.7582417,-80,19991021,4800.0,4450.0,4470,4800.0,5
4792,1739470,4.5977011,200,19991020,4840.0,4450.0,4550,4500.0,2
4793,668990,0.9280742,40,19991019,4480.0,4280.0,4350,4390.0,2
4794,686150,-9.2631578,-440,19991018,4650.0,4310.0,4310,4450.0,5
4795,1554280,2.3706896,110,19991015,4970.0,4500.0,4750,4690.0,2
4796,1197260,6.6666666,290,19991014,4650.0,4240.0,4640,4260.0,2
4797,557640,-2.247191,-100,19991013,4445.0,4250.0,4350,4440.0,5
4798,705440,4.7058823,200,19991012,4450.0,4250.0,4450,4250.0,2
4799,680720,-1.847575,-80,19991011,4500.0,4250.0,4250,4400.0,5
4800,907170,-5.8695652,-270,19991008,4600.0,4260.0,4330,4600.0,5
4801,2932700,13.022113,530,19991007,4680.0,4210.0,4600,4300.0,2
4802,1812910,13.6871508,490,19991006,4100.0,3550.0,4070,3700.0,2
4803,943720,-10.5,-420,19991005,4080.0,3540.0,3580,4000.0,5
4804,540500,-3.6144578,-150,19991004,4250.0,3970.0,4000,4010.0,5
4805,599380,-8.1858407,-370,19991001,4450.0,3900.0,4150,4350.0,5
4806,569030,-4.2372881,-200,19990930,4820.0,4500.0,4520,4750.0,5
4807,690960,0.0,0,19990929,4890.0,4720.0,4720,4740.0,3
4808,748110,0.4255319,20,19990928,4950.0,4670.0,4720,4890.0,2
4809,505030,-3.292181,-160,19990927,4950.0,4700.0,4700,4860.0,5
4810,746210,-0.8163265,-40,19990922,4980.0,4840.0,4860,4900.0,5
4811,752820,0.2044989,10,19990921,4980.0,4850.0,4900,4900.0,2
4812,695750,-1.2121212,-60,19990920,5090.0,4870.0,4890,5000.0,5
4813,701380,0.0,0,19990917,5000.0,4720.0,4950,4950.0,3
4814,868500,-1.5904572,-80,19990916,5100.0,4910.0,4950,5030.0,5
4815,895920,-0.9842519,-50,19990915,5170.0,4990.0,5030,5110.0,5
4816,881130,0.1972386,10,19990914,5200.0,5070.0,5080,5110.0,2
4817,1033880,-1.744186,-90,19990913,5310.0,5040.0,5070,5290.0,5
4818,2876700,2.584493,130,19990910,5470.0,5030.0,5160,5030.0,2
4819,906280,-1.372549,-70,19990909,5170.0,5000.0,5030,5100.0,5
4820,1234440,0.3937007,20,19990908,5290.0,5030.0,5100,5280.0,2
4821,1282940,-1.9305019,-100,19990907,5280.0,5050.0,5080,5180.0,5
4822,969150,1.9685039,100,19990906,5380.0,5080.0,5180,5100.0,2
4823,855030,0.5940594,30,19990903,5270.0,5050.0,5080,5070.0,2
4824,945750,-0.9803921,-50,19990902,5200.0,4960.0,5050,5100.0,5
4825,1038240,-4.3151969,-230,19990901,5440.0,5010.0,5100,5330.0,5
4826,708810,-2.7372262,-150,19990831,5460.0,5280.0,5330,5330.0,5
4827,1076260,0.5504587,30,19990830,5620.0,5300.0,5480,5460.0,2
4828,1292610,-3.3687943,-190,19990827,5850.0,5350.0,5450,5740.0,5
4829,1549080,-4.4067796,-260,19990826,5900.0,5320.0,5640,5320.0,5
4830,1479650,-1.1725293,-70,19990825,5950.0,5650.0,5900,5780.0,5
4831,4403900,0.3361344,20,19990824,6500.0,5960.0,5970,6350.0,2
4832,1557190,14.8648648,770,19990823,5950.0,5550.0,5950,5770.0,1
4833,593410,-2.4482109,-130,19990820,5370.0,5150.0,5180,5370.0,5
4834,816970,1.9193857,100,19990819,5400.0,5190.0,5310,5400.0,2
4835,777940,0.0,0,19990818,5300.0,4900.0,5210,5210.0,3
4836,1284610,0.1923076,10,19990817,5450.0,5020.0,5210,5020.0,2
4837,663410,0.3861003,20,19990816,5320.0,4930.0,5200,5020.0,2
4838,897960,-5.9891107,-330,19990813,5500.0,5100.0,5180,5410.0,5
4839,1652530,4.9523809,260,19990812,5800.0,5000.0,5510,5100.0,2
4840,1093360,-0.9433962,-50,19990811,5590.0,5100.0,5250,5200.0,5
4841,952170,-1.8518518,-100,19990810,5600.0,5100.0,5300,5450.0,5
4842,907260,0.9345794,50,19990809,5700.0,5250.0,5400,5260.0,2
4843,865490,3.8834951,200,19990806,5450.0,5010.0,5350,5240.0,2
4844,572020,-8.1996434,-460,19990805,5510.0,5010.0,5150,5500.0,5
4845,3434980,1.6304347,90,19990804,6200.0,5520.0,5610,6080.0,2
4846,2377780,15.0,720,19990803,5520.0,4900.0,5520,5010.0,1
4847,1689580,-6.9767441,-360,19990802,5000.0,4600.0,4800,4830.0,5
4848,1055690,-4.2671614,-230,19990730,5600.0,5030.0,5160,5600.0,5
4849,1669220,-2.0,-110,19990729,5650.0,5190.0,5390,5500.0,5
4850,1894860,1.4760147,80,19990728,5700.0,5150.0,5500,5500.0,2
4851,2112770,14.8305084,700,19990727,5420.0,4500.0,5420,4720.0,1
4852,732460,-12.5925925,-680,19990726,5350.0,4600.0,4720,4600.0,5
4853,1015310,-13.7380191,-860,19990723,6050.0,5330.0,5400,5910.0,5
4854,1732840,-6.5671641,-440,19990722,6700.0,5700.0,6260,6700.0,5
4855,3891030,1.3615733,90,19990721,7480.0,6300.0,6700,7480.0,2
4856,947550,14.9565217,860,19990720,6610.0,6200.0,6610,6600.0,1
4857,0,-0.8620689,-50,19990719,5750.0,5750.0,5750,5750.0,5
4858,1228700,-3.3333333,-200,19990713,6020.0,5610.0,5800,5800.0,5
4859,1499900,-13.0434782,-900,19990712,7000.0,5900.0,6000,6900.0,5
4860,659300,-2.8169014,-200,19990709,7230.0,6800.0,6900,7230.0,5
4861,1174000,1.4285714,100,19990708,7400.0,6720.0,7100,7150.0,2
4862,1689100,6.2215477,410,19990707,7500.0,6650.0,7000,6700.0,2
4863,1392400,-0.1515151,-10,19990706,6800.0,6300.0,6590,6600.0,5
4864,2512100,-0.1512859,-10,19990705,7290.0,6550.0,6600,7200.0,5
4865,2193700,14.9565217,860,19990702,6610.0,6050.0,6610,6050.0,1
4866,2617400,15.0,750,19990701,5750.0,4740.0,5750,4740.0,1
4867,1198100,5.0420168,240,19990630,5060.0,4550.0,5000,4770.0,2
4868,573800,2.1459227,100,19990629,4760.0,4450.0,4760,4700.0,2
4869,1702500,1.5250544,70,19990628,4870.0,4650.0,4660,4790.0,2
4870,1370200,9.0261282,380,19990625,4700.0,4220.0,4590,4250.0,2
4871,405400,1.4457831,60,19990624,4280.0,4170.0,4210,4210.0,2
4872,368000,2.8500619,115,19990623,4350.0,3920.0,4150,3920.0,2
4873,565300,0.875,35,19990622,4100.0,3900.0,4035,3960.0,2
4874,433900,-2.4390243,-100,19990621,4150.0,3965.0,4000,4100.0,5
4875,381700,-1.678657,-70,19990618,4200.0,4010.0,4100,4130.0,5
4876,406400,0.2403846,10,19990617,4220.0,4100.0,4170,4160.0,2
4877,370100,-0.9523809,-40,19990616,4300.0,4140.0,4160,4300.0,5
4878,620100,-3.2258064,-140,19990615,4350.0,4100.0,4200,4350.0,5
4879,553600,0.2309468,10,19990614,4480.0,4210.0,4340,4440.0,2
4880,1057800,5.609756,230,19990611,4330.0,4150.0,4330,4150.0,2
4881,674600,-0.4854368,-20,19990610,4270.0,4100.0,4100,4150.0,5
